global_row_id,year,row_in_year,global_position,block_id,block_size_records,operating_stratum,density_stratum,is_feature_extreme_anchor,partition,is_support_promoted_anchor,is_external_support_promoted_anchor,is_fold_support_promoted_anchor,promoted_by_knn,promoted_by_marginal_gate,cv_role,cv_fold,knn_k_distance,knn_distance_reference,test_marginal_in_dev_range,test_multivariate_in_dev_support,exact_x_duplicate_count,has_exact_x_duplicate
2014_005556,2014,5556,27747,Y2014_B0033,168,Y2014_TEY_Q1,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.429961216244,DEV_LEAVE_ONE_OUT,,,1,False
2014_005557,2014,5557,27748,Y2014_B0033,168,Y2014_TEY_Q1,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.477883030209,DEV_LEAVE_ONE_OUT,,,1,False
2014_005558,2014,5558,27749,Y2014_B0033,168,Y2014_TEY_Q1,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.480711765474,DEV_LEAVE_ONE_OUT,,,1,False
2014_005559,2014,5559,27750,Y2014_B0033,168,Y2014_TEY_Q1,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.43910443576,DEV_LEAVE_ONE_OUT,,,1,False
2014_005560,2014,5560,27751,Y2014_B0033,168,Y2014_TEY_Q1,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.44580464189,DEV_LEAVE_ONE_OUT,,,1,False
2014_005561,2014,5561,27752,Y2014_B0033,168,Y2014_TEY_Q1,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.438116132881,DEV_LEAVE_ONE_OUT,,,1,False
2014_005562,2014,5562,27753,Y2014_B0033,168,Y2014_TEY_Q1,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.40465051104,DEV_LEAVE_ONE_OUT,,,1,False
2014_005563,2014,5563,27754,Y2014_B0033,168,Y2014_TEY_Q1,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.470426940136,DEV_LEAVE_ONE_OUT,,,1,False
2014_005564,2014,5564,27755,Y2014_B0033,168,Y2014_TEY_Q1,D1,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.379890519953,DEV_LEAVE_ONE_OUT,,,1,False
2014_005565,2014,5565,27756,Y2014_B0033,168,Y2014_TEY_Q1,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.423896223975,DEV_LEAVE_ONE_OUT,,,1,False
2014_005566,2014,5566,27757,Y2014_B0033,168,Y2014_TEY_Q2,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.456714402656,DEV_LEAVE_ONE_OUT,,,1,False
2014_005567,2014,5567,27758,Y2014_B0033,168,Y2014_TEY_Q1,D1,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.379474286851,DEV_LEAVE_ONE_OUT,,,1,False
2014_005568,2014,5568,27759,Y2014_B0033,168,Y2014_TEY_Q1,D1,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.386993287135,DEV_LEAVE_ONE_OUT,,,1,False
2014_005569,2014,5569,27760,Y2014_B0033,168,Y2014_TEY_Q1,D1,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.389048638822,DEV_LEAVE_ONE_OUT,,,1,False
2014_005570,2014,5570,27761,Y2014_B0033,168,Y2014_TEY_Q3,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.515868784568,DEV_LEAVE_ONE_OUT,,,1,False
2014_005571,2014,5571,27762,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.540199866465,DEV_LEAVE_ONE_OUT,,,1,False
2014_005572,2014,5572,27763,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.534900583825,DEV_LEAVE_ONE_OUT,,,1,False
2014_005573,2014,5573,27764,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.518487424337,DEV_LEAVE_ONE_OUT,,,1,False
2014_005574,2014,5574,27765,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.535421339964,DEV_LEAVE_ONE_OUT,,,1,False
2014_005575,2014,5575,27766,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.544043283458,DEV_LEAVE_ONE_OUT,,,1,False
2014_005576,2014,5576,27767,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.553561821165,DEV_LEAVE_ONE_OUT,,,1,False
2014_005577,2014,5577,27768,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.542786283095,DEV_LEAVE_ONE_OUT,,,1,False
2014_005578,2014,5578,27769,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.622898675458,DEV_LEAVE_ONE_OUT,,,1,False
2014_005579,2014,5579,27770,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,1.01093884396,DEV_LEAVE_ONE_OUT,,,1,False
2014_005580,2014,5580,27771,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.958221227008,DEV_LEAVE_ONE_OUT,,,1,False
2014_005581,2014,5581,27772,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.966733093106,DEV_LEAVE_ONE_OUT,,,1,False
2014_005582,2014,5582,27773,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.886042531898,DEV_LEAVE_ONE_OUT,,,1,False
2014_005583,2014,5583,27774,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.888162610887,DEV_LEAVE_ONE_OUT,,,1,False
2014_005584,2014,5584,27775,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.861691011904,DEV_LEAVE_ONE_OUT,,,1,False
2014_005585,2014,5585,27776,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.825095858698,DEV_LEAVE_ONE_OUT,,,1,False
2014_005586,2014,5586,27777,Y2014_B0033,168,Y2014_TEY_Q4,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.780121751775,DEV_LEAVE_ONE_OUT,,,1,False
2014_005587,2014,5587,27778,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.757326462301,DEV_LEAVE_ONE_OUT,,,1,False
2014_005588,2014,5588,27779,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.7602168828,DEV_LEAVE_ONE_OUT,,,1,False
2014_005589,2014,5589,27780,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.798133039452,DEV_LEAVE_ONE_OUT,,,1,False
2014_005590,2014,5590,27781,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.798523113689,DEV_LEAVE_ONE_OUT,,,1,False
2014_005591,2014,5591,27782,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.83989591524,DEV_LEAVE_ONE_OUT,,,1,False
2014_005592,2014,5592,27783,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.60321921875,DEV_LEAVE_ONE_OUT,,,1,False
2014_005593,2014,5593,27784,Y2014_B0033,168,Y2014_TEY_Q2,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.639158619838,DEV_LEAVE_ONE_OUT,,,1,False
2014_005594,2014,5594,27785,Y2014_B0033,168,Y2014_TEY_Q3,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.531559930385,DEV_LEAVE_ONE_OUT,,,1,False
2014_005595,2014,5595,27786,Y2014_B0033,168,Y2014_TEY_Q3,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.515794808026,DEV_LEAVE_ONE_OUT,,,1,False
2014_005596,2014,5596,27787,Y2014_B0033,168,Y2014_TEY_Q3,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.501780012033,DEV_LEAVE_ONE_OUT,,,1,False
2014_005597,2014,5597,27788,Y2014_B0033,168,Y2014_TEY_Q3,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.490586104699,DEV_LEAVE_ONE_OUT,,,1,False
2014_005598,2014,5598,27789,Y2014_B0033,168,Y2014_TEY_Q3,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.475605432905,DEV_LEAVE_ONE_OUT,,,1,False
2014_005599,2014,5599,27790,Y2014_B0033,168,Y2014_TEY_Q3,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.477130422667,DEV_LEAVE_ONE_OUT,,,1,False
2014_005600,2014,5600,27791,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.567499051755,DEV_LEAVE_ONE_OUT,,,1,False
2014_005601,2014,5601,27792,Y2014_B0033,168,Y2014_TEY_Q1,D1,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.394342894377,DEV_LEAVE_ONE_OUT,,,1,False
2014_005602,2014,5602,27793,Y2014_B0033,168,Y2014_TEY_Q2,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.489698420074,DEV_LEAVE_ONE_OUT,,,1,False
2014_005603,2014,5603,27794,Y2014_B0033,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.469860391503,DEV_LEAVE_ONE_OUT,,,1,False
2014_005604,2014,5604,27795,Y2014_B0033,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.410076792323,DEV_LEAVE_ONE_OUT,,,1,False
2014_005605,2014,5605,27796,Y2014_B0033,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.41531999479,DEV_LEAVE_ONE_OUT,,,1,False
2014_005606,2014,5606,27797,Y2014_B0033,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.399116438748,DEV_LEAVE_ONE_OUT,,,1,False
2014_005607,2014,5607,27798,Y2014_B0033,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.481330227588,DEV_LEAVE_ONE_OUT,,,1,False
2014_005608,2014,5608,27799,Y2014_B0033,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.492873061984,DEV_LEAVE_ONE_OUT,,,1,False
2014_005609,2014,5609,27800,Y2014_B0033,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.460879845908,DEV_LEAVE_ONE_OUT,,,1,False
2014_005610,2014,5610,27801,Y2014_B0033,168,Y2014_TEY_Q4,D1,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.422601983714,DEV_LEAVE_ONE_OUT,,,1,False
2014_005611,2014,5611,27802,Y2014_B0033,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.424120435093,DEV_LEAVE_ONE_OUT,,,1,False
2014_005612,2014,5612,27803,Y2014_B0033,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.47236094112,DEV_LEAVE_ONE_OUT,,,1,False
2014_005613,2014,5613,27804,Y2014_B0033,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.438605043832,DEV_LEAVE_ONE_OUT,,,1,False
2014_005614,2014,5614,27805,Y2014_B0033,168,Y2014_TEY_Q4,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.515822408642,DEV_LEAVE_ONE_OUT,,,1,False
2014_005615,2014,5615,27806,Y2014_B0033,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.457218526688,DEV_LEAVE_ONE_OUT,,,1,False
2014_005616,2014,5616,27807,Y2014_B0033,168,Y2014_TEY_Q3,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.496137046469,DEV_LEAVE_ONE_OUT,,,1,False
2014_005617,2014,5617,27808,Y2014_B0033,168,Y2014_TEY_Q2,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.487036607171,DEV_LEAVE_ONE_OUT,,,1,False
2014_005618,2014,5618,27809,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.571916491305,DEV_LEAVE_ONE_OUT,,,1,False
2014_005619,2014,5619,27810,Y2014_B0033,168,Y2014_TEY_Q1,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.500271980268,DEV_LEAVE_ONE_OUT,,,1,False
2014_005620,2014,5620,27811,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.530097101443,DEV_LEAVE_ONE_OUT,,,1,False
2014_005621,2014,5621,27812,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.559342365511,DEV_LEAVE_ONE_OUT,,,1,False
2014_005622,2014,5622,27813,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.584524958811,DEV_LEAVE_ONE_OUT,,,1,False
2014_005623,2014,5623,27814,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.629775137869,DEV_LEAVE_ONE_OUT,,,1,False
2014_005624,2014,5624,27815,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.543549226067,DEV_LEAVE_ONE_OUT,,,1,False
2014_005625,2014,5625,27816,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.662497288544,DEV_LEAVE_ONE_OUT,,,1,False
2014_005626,2014,5626,27817,Y2014_B0033,168,Y2014_TEY_Q3,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.996382589214,DEV_LEAVE_ONE_OUT,,,1,False
2014_005627,2014,5627,27818,Y2014_B0033,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.433653460427,DEV_LEAVE_ONE_OUT,,,1,False
2014_005628,2014,5628,27819,Y2014_B0033,168,Y2014_TEY_Q4,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.538640099237,DEV_LEAVE_ONE_OUT,,,1,False
2014_005629,2014,5629,27820,Y2014_B0033,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.492970157544,DEV_LEAVE_ONE_OUT,,,1,False
2014_005630,2014,5630,27821,Y2014_B0033,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.501601286882,DEV_LEAVE_ONE_OUT,,,1,False
2014_005631,2014,5631,27822,Y2014_B0033,168,Y2014_TEY_Q4,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.580958475039,DEV_LEAVE_ONE_OUT,,,1,False
2014_005632,2014,5632,27823,Y2014_B0033,168,Y2014_TEY_Q4,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.645047321719,DEV_LEAVE_ONE_OUT,,,1,False
2014_005633,2014,5633,27824,Y2014_B0033,168,Y2014_TEY_Q4,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.661370833236,DEV_LEAVE_ONE_OUT,,,1,False
2014_005634,2014,5634,27825,Y2014_B0033,168,Y2014_TEY_Q4,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.643320602655,DEV_LEAVE_ONE_OUT,,,1,False
2014_005635,2014,5635,27826,Y2014_B0033,168,Y2014_TEY_Q4,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.718390860604,DEV_LEAVE_ONE_OUT,,,1,False
2014_005636,2014,5636,27827,Y2014_B0033,168,Y2014_TEY_Q4,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.635927427819,DEV_LEAVE_ONE_OUT,,,1,False
2014_005637,2014,5637,27828,Y2014_B0033,168,Y2014_TEY_Q4,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.654749553424,DEV_LEAVE_ONE_OUT,,,1,False
2014_005638,2014,5638,27829,Y2014_B0033,168,Y2014_TEY_Q4,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.641086494156,DEV_LEAVE_ONE_OUT,,,1,False
2014_005639,2014,5639,27830,Y2014_B0033,168,Y2014_TEY_Q4,D2,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.587394688105,DEV_LEAVE_ONE_OUT,,,1,False
2014_005640,2014,5640,27831,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.779208262822,DEV_LEAVE_ONE_OUT,,,1,False
2014_005641,2014,5641,27832,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.822319604238,DEV_LEAVE_ONE_OUT,,,1,False
2014_005642,2014,5642,27833,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.802832702887,DEV_LEAVE_ONE_OUT,,,1,False
2014_005643,2014,5643,27834,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.827881857416,DEV_LEAVE_ONE_OUT,,,1,False
2014_005644,2014,5644,27835,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.801395172436,DEV_LEAVE_ONE_OUT,,,1,False
2014_005645,2014,5645,27836,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.87746796087,DEV_LEAVE_ONE_OUT,,,1,False
2014_005646,2014,5646,27837,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.89266493274,DEV_LEAVE_ONE_OUT,,,1,False
2014_005647,2014,5647,27838,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.940812736402,DEV_LEAVE_ONE_OUT,,,1,False
2014_005648,2014,5648,27839,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.821716664194,DEV_LEAVE_ONE_OUT,,,1,False
2014_005649,2014,5649,27840,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.783231950485,DEV_LEAVE_ONE_OUT,,,1,False
2014_005650,2014,5650,27841,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.800356948634,DEV_LEAVE_ONE_OUT,,,1,False
2014_005651,2014,5651,27842,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.779717254518,DEV_LEAVE_ONE_OUT,,,1,False
2014_005652,2014,5652,27843,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.962733597666,DEV_LEAVE_ONE_OUT,,,1,False
2014_005653,2014,5653,27844,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,1.14726587049,DEV_LEAVE_ONE_OUT,,,1,False
2014_005654,2014,5654,27845,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.980892869064,DEV_LEAVE_ONE_OUT,,,1,False
2014_005655,2014,5655,27846,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,1.19745619419,DEV_LEAVE_ONE_OUT,,,1,False
2014_005656,2014,5656,27847,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,1.15245594233,DEV_LEAVE_ONE_OUT,,,1,False
2014_005657,2014,5657,27848,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,1.03206621612,DEV_LEAVE_ONE_OUT,,,1,False
2014_005658,2014,5658,27849,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.982555650004,DEV_LEAVE_ONE_OUT,,,1,False
2014_005659,2014,5659,27850,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.867542146501,DEV_LEAVE_ONE_OUT,,,1,False
2014_005660,2014,5660,27851,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.959031154959,DEV_LEAVE_ONE_OUT,,,1,False
2014_005661,2014,5661,27852,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.908693521182,DEV_LEAVE_ONE_OUT,,,1,False
2014_005662,2014,5662,27853,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.881315800957,DEV_LEAVE_ONE_OUT,,,1,False
2014_005663,2014,5663,27854,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.848460222337,DEV_LEAVE_ONE_OUT,,,1,False
2014_005664,2014,5664,27855,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.81480070526,DEV_LEAVE_ONE_OUT,,,1,False
2014_005665,2014,5665,27856,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.741843071263,DEV_LEAVE_ONE_OUT,,,1,False
2014_005666,2014,5666,27857,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.698519330502,DEV_LEAVE_ONE_OUT,,,1,False
2014_005667,2014,5667,27858,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.702389831248,DEV_LEAVE_ONE_OUT,,,1,False
2014_005668,2014,5668,27859,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.646262303295,DEV_LEAVE_ONE_OUT,,,1,False
2014_005669,2014,5669,27860,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.599549923126,DEV_LEAVE_ONE_OUT,,,1,False
2014_005670,2014,5670,27861,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.569603102313,DEV_LEAVE_ONE_OUT,,,1,False
2014_005671,2014,5671,27862,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.551343249786,DEV_LEAVE_ONE_OUT,,,1,False
2014_005672,2014,5672,27863,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.611312720387,DEV_LEAVE_ONE_OUT,,,1,False
2014_005673,2014,5673,27864,Y2014_B0033,168,Y2014_TEY_Q2,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.533037770705,DEV_LEAVE_ONE_OUT,,,1,False
2014_005674,2014,5674,27865,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.545446409812,DEV_LEAVE_ONE_OUT,,,1,False
2014_005675,2014,5675,27866,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.578366808282,DEV_LEAVE_ONE_OUT,,,1,False
2014_005676,2014,5676,27867,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.764955287645,DEV_LEAVE_ONE_OUT,,,1,False
2014_005677,2014,5677,27868,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.965315389883,DEV_LEAVE_ONE_OUT,,,1,False
2014_005678,2014,5678,27869,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,1.08450708645,DEV_LEAVE_ONE_OUT,,,1,False
2014_005679,2014,5679,27870,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,1.11454249856,DEV_LEAVE_ONE_OUT,,,1,False
2014_005680,2014,5680,27871,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,1.04469775376,DEV_LEAVE_ONE_OUT,,,1,False
2014_005681,2014,5681,27872,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,1.17494152717,DEV_LEAVE_ONE_OUT,,,1,False
2014_005682,2014,5682,27873,Y2014_B0033,168,Y2014_TEY_Q1,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,1.19990179834,DEV_LEAVE_ONE_OUT,,,1,False
2014_005683,2014,5683,27874,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,1.07762531556,DEV_LEAVE_ONE_OUT,,,1,False
2014_005684,2014,5684,27875,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.946266257533,DEV_LEAVE_ONE_OUT,,,1,False
2014_005685,2014,5685,27876,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.906166809193,DEV_LEAVE_ONE_OUT,,,1,False
2014_005686,2014,5686,27877,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.813649291381,DEV_LEAVE_ONE_OUT,,,1,False
2014_005687,2014,5687,27878,Y2014_B0033,168,Y2014_TEY_Q4,D4,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.838986910356,DEV_LEAVE_ONE_OUT,,,1,False
2014_005688,2014,5688,27879,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.584298506485,DEV_LEAVE_ONE_OUT,,,1,False
2014_005689,2014,5689,27880,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.610746022154,DEV_LEAVE_ONE_OUT,,,1,False
2014_005690,2014,5690,27881,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.560315685524,DEV_LEAVE_ONE_OUT,,,1,False
2014_005691,2014,5691,27882,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.545731040422,DEV_LEAVE_ONE_OUT,,,1,False
2014_005692,2014,5692,27883,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.587045445356,DEV_LEAVE_ONE_OUT,,,1,False
2014_005693,2014,5693,27884,Y2014_B0033,168,Y2014_TEY_Q1,D3,False,DEV,False,False,False,False,False,VALIDATABLE,2,0.574309146494,DEV_LEAVE_ONE_OUT,,,1,False
