global_row_id,year,row_in_year,global_position,WF01_role,WF02_role,WF03_role,WF04_role
2014_005281,2014,5281,27472,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005282,2014,5282,27473,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005283,2014,5283,27474,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005284,2014,5284,27475,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005285,2014,5285,27476,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005286,2014,5286,27477,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005287,2014,5287,27478,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005288,2014,5288,27479,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005289,2014,5289,27480,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005290,2014,5290,27481,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005291,2014,5291,27482,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005292,2014,5292,27483,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005293,2014,5293,27484,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005294,2014,5294,27485,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005295,2014,5295,27486,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005296,2014,5296,27487,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005297,2014,5297,27488,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005298,2014,5298,27489,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005299,2014,5299,27490,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005300,2014,5300,27491,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005301,2014,5301,27492,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005302,2014,5302,27493,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005303,2014,5303,27494,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005304,2014,5304,27495,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005305,2014,5305,27496,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005306,2014,5306,27497,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005307,2014,5307,27498,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005308,2014,5308,27499,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005309,2014,5309,27500,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005310,2014,5310,27501,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005311,2014,5311,27502,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005312,2014,5312,27503,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005313,2014,5313,27504,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005314,2014,5314,27505,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005315,2014,5315,27506,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005316,2014,5316,27507,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005317,2014,5317,27508,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005318,2014,5318,27509,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005319,2014,5319,27510,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005320,2014,5320,27511,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005321,2014,5321,27512,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005322,2014,5322,27513,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005323,2014,5323,27514,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005324,2014,5324,27515,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005325,2014,5325,27516,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005326,2014,5326,27517,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005327,2014,5327,27518,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005328,2014,5328,27519,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005329,2014,5329,27520,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005330,2014,5330,27521,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005331,2014,5331,27522,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005332,2014,5332,27523,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005333,2014,5333,27524,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005334,2014,5334,27525,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005335,2014,5335,27526,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005336,2014,5336,27527,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005337,2014,5337,27528,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005338,2014,5338,27529,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005339,2014,5339,27530,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005340,2014,5340,27531,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005341,2014,5341,27532,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005342,2014,5342,27533,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005343,2014,5343,27534,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005344,2014,5344,27535,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005345,2014,5345,27536,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005346,2014,5346,27537,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005347,2014,5347,27538,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005348,2014,5348,27539,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005349,2014,5349,27540,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005350,2014,5350,27541,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005351,2014,5351,27542,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005352,2014,5352,27543,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005353,2014,5353,27544,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005354,2014,5354,27545,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005355,2014,5355,27546,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005356,2014,5356,27547,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005357,2014,5357,27548,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005358,2014,5358,27549,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005359,2014,5359,27550,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005360,2014,5360,27551,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005361,2014,5361,27552,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005362,2014,5362,27553,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005363,2014,5363,27554,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005364,2014,5364,27555,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005365,2014,5365,27556,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005366,2014,5366,27557,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005367,2014,5367,27558,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005368,2014,5368,27559,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005369,2014,5369,27560,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005370,2014,5370,27561,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005371,2014,5371,27562,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005372,2014,5372,27563,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005373,2014,5373,27564,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005374,2014,5374,27565,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005375,2014,5375,27566,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005376,2014,5376,27567,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005377,2014,5377,27568,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005378,2014,5378,27569,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005379,2014,5379,27570,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005380,2014,5380,27571,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005381,2014,5381,27572,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005382,2014,5382,27573,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005383,2014,5383,27574,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005384,2014,5384,27575,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005385,2014,5385,27576,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005386,2014,5386,27577,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005387,2014,5387,27578,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005388,2014,5388,27579,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005389,2014,5389,27580,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005390,2014,5390,27581,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005391,2014,5391,27582,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005392,2014,5392,27583,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005393,2014,5393,27584,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005394,2014,5394,27585,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005395,2014,5395,27586,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005396,2014,5396,27587,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005397,2014,5397,27588,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005398,2014,5398,27589,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005399,2014,5399,27590,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005400,2014,5400,27591,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005401,2014,5401,27592,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005402,2014,5402,27593,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005403,2014,5403,27594,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005404,2014,5404,27595,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005405,2014,5405,27596,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005406,2014,5406,27597,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005407,2014,5407,27598,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005408,2014,5408,27599,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005409,2014,5409,27600,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005410,2014,5410,27601,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005411,2014,5411,27602,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005412,2014,5412,27603,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005413,2014,5413,27604,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005414,2014,5414,27605,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005415,2014,5415,27606,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005416,2014,5416,27607,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005417,2014,5417,27608,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005418,2014,5418,27609,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005419,2014,5419,27610,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005420,2014,5420,27611,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005421,2014,5421,27612,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005422,2014,5422,27613,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005423,2014,5423,27614,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005424,2014,5424,27615,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005425,2014,5425,27616,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005426,2014,5426,27617,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005427,2014,5427,27618,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005428,2014,5428,27619,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005429,2014,5429,27620,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005430,2014,5430,27621,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005431,2014,5431,27622,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005432,2014,5432,27623,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005433,2014,5433,27624,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005434,2014,5434,27625,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005435,2014,5435,27626,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005436,2014,5436,27627,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005437,2014,5437,27628,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005438,2014,5438,27629,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005439,2014,5439,27630,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005440,2014,5440,27631,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005441,2014,5441,27632,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005442,2014,5442,27633,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005443,2014,5443,27634,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005444,2014,5444,27635,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005445,2014,5445,27636,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005446,2014,5446,27637,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005447,2014,5447,27638,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005448,2014,5448,27639,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005449,2014,5449,27640,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005450,2014,5450,27641,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005451,2014,5451,27642,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005452,2014,5452,27643,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005453,2014,5453,27644,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005454,2014,5454,27645,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005455,2014,5455,27646,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005456,2014,5456,27647,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005457,2014,5457,27648,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005458,2014,5458,27649,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005459,2014,5459,27650,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005460,2014,5460,27651,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005461,2014,5461,27652,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005462,2014,5462,27653,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005463,2014,5463,27654,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005464,2014,5464,27655,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005465,2014,5465,27656,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005466,2014,5466,27657,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005467,2014,5467,27658,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005468,2014,5468,27659,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005469,2014,5469,27660,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005470,2014,5470,27661,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005471,2014,5471,27662,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005472,2014,5472,27663,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005473,2014,5473,27664,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005474,2014,5474,27665,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005475,2014,5475,27666,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005476,2014,5476,27667,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005477,2014,5477,27668,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005478,2014,5478,27669,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005479,2014,5479,27670,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005480,2014,5480,27671,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005481,2014,5481,27672,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005482,2014,5482,27673,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005483,2014,5483,27674,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005484,2014,5484,27675,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005485,2014,5485,27676,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005486,2014,5486,27677,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005487,2014,5487,27678,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005488,2014,5488,27679,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005489,2014,5489,27680,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005490,2014,5490,27681,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005491,2014,5491,27682,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005492,2014,5492,27683,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005493,2014,5493,27684,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005494,2014,5494,27685,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005495,2014,5495,27686,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005496,2014,5496,27687,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005497,2014,5497,27688,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005498,2014,5498,27689,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005499,2014,5499,27690,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005500,2014,5500,27691,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005501,2014,5501,27692,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005502,2014,5502,27693,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005503,2014,5503,27694,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005504,2014,5504,27695,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005505,2014,5505,27696,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005506,2014,5506,27697,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005507,2014,5507,27698,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005508,2014,5508,27699,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005509,2014,5509,27700,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005510,2014,5510,27701,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005511,2014,5511,27702,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005512,2014,5512,27703,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005513,2014,5513,27704,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005514,2014,5514,27705,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005515,2014,5515,27706,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005516,2014,5516,27707,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005517,2014,5517,27708,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005518,2014,5518,27709,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005519,2014,5519,27710,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005520,2014,5520,27711,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005521,2014,5521,27712,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005522,2014,5522,27713,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005523,2014,5523,27714,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005524,2014,5524,27715,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005525,2014,5525,27716,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005526,2014,5526,27717,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005527,2014,5527,27718,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005528,2014,5528,27719,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005529,2014,5529,27720,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005530,2014,5530,27721,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005531,2014,5531,27722,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005532,2014,5532,27723,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005533,2014,5533,27724,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005534,2014,5534,27725,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005535,2014,5535,27726,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005536,2014,5536,27727,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005537,2014,5537,27728,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005538,2014,5538,27729,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005539,2014,5539,27730,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005540,2014,5540,27731,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005541,2014,5541,27732,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005542,2014,5542,27733,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005543,2014,5543,27734,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005544,2014,5544,27735,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005545,2014,5545,27736,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005546,2014,5546,27737,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005547,2014,5547,27738,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005548,2014,5548,27739,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005549,2014,5549,27740,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005550,2014,5550,27741,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005551,2014,5551,27742,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005552,2014,5552,27743,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005553,2014,5553,27744,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005554,2014,5554,27745,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005555,2014,5555,27746,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005556,2014,5556,27747,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005557,2014,5557,27748,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005558,2014,5558,27749,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005559,2014,5559,27750,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005560,2014,5560,27751,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005561,2014,5561,27752,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005562,2014,5562,27753,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005563,2014,5563,27754,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005564,2014,5564,27755,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005565,2014,5565,27756,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005566,2014,5566,27757,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005567,2014,5567,27758,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005568,2014,5568,27759,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005569,2014,5569,27760,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005570,2014,5570,27761,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005571,2014,5571,27762,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005572,2014,5572,27763,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005573,2014,5573,27764,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005574,2014,5574,27765,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005575,2014,5575,27766,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005576,2014,5576,27767,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005577,2014,5577,27768,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005578,2014,5578,27769,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005579,2014,5579,27770,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005580,2014,5580,27771,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005581,2014,5581,27772,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005582,2014,5582,27773,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005583,2014,5583,27774,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005584,2014,5584,27775,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005585,2014,5585,27776,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005586,2014,5586,27777,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005587,2014,5587,27778,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005588,2014,5588,27779,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005589,2014,5589,27780,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005590,2014,5590,27781,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005591,2014,5591,27782,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005592,2014,5592,27783,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005593,2014,5593,27784,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005594,2014,5594,27785,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005595,2014,5595,27786,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005596,2014,5596,27787,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005597,2014,5597,27788,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005598,2014,5598,27789,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005599,2014,5599,27790,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005600,2014,5600,27791,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005601,2014,5601,27792,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005602,2014,5602,27793,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005603,2014,5603,27794,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005604,2014,5604,27795,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005605,2014,5605,27796,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005606,2014,5606,27797,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005607,2014,5607,27798,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005608,2014,5608,27799,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005609,2014,5609,27800,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005610,2014,5610,27801,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005611,2014,5611,27802,NOT_USED,NOT_USED,VALIDATION,TRAIN
2014_005612,2014,5612,27803,NOT_USED,NOT_USED,VALIDATION,TRAIN
